timestamp,open,high,low,close,volume
2023-01-01 18:30:00,365.56,366.6,363.29,365.01,1125001.0
2023-01-02 18:30:00,364.45,367.3,364.2,366.57,1663448.0
2023-01-03 18:30:00,366.98,366.98,362.79,364.15,1664104.0
2023-01-04 18:30:00,364.0,366.56,361.23,364.06,1732618.0
2023-01-05 18:30:00,365.2,365.2,354.13,357.36,3799655.0
2023-01-08 18:30:00,360.2,363.2,357.8,362.38,3426868.0
2023-01-09 18:30:00,361.71,363.2,357.78,359.11,1474131.0
2023-01-10 18:30:00,360.0,360.83,356.82,360.37,1603701.0
2023-01-11 18:30:00,361.4,361.4,354.48,355.9,3529605.0
2023-01-12 18:30:00,355.9,357.46,351.8,356.06,3983197.0
2023-01-15 18:30:00,357.4,359.8,356.0,356.96,2118161.0
2023-01-16 18:30:00,356.0,360.39,355.32,359.53,2132394.0
2023-01-17 18:30:00,360.59,365.4,359.2,359.82,2835232.0
2023-01-18 18:30:00,360.7,360.7,353.0,353.46,4425644.0
2023-01-19 18:30:00,355.78,355.78,351.4,352.58,4270294.0
2023-01-22 18:30:00,358.0,359.93,354.0,356.75,7764627.0
2023-01-23 18:30:00,358.54,358.54,349.75,352.05,4159188.0
2023-01-24 18:30:00,351.4,352.08,346.6,349.96,4280333.0
2023-01-26 18:30:00,350.42,350.42,340.8,342.62,7516979.0
2023-01-29 18:30:00,342.62,346.12,336.77,345.25,4939556.0
2023-01-30 18:30:00,346.1,347.72,342.61,346.2,4385384.0
2023-01-31 18:30:00,349.0,356.8,344.15,348.94,3652098.0
2023-02-01 18:30:00,344.0,353.6,344.0,352.35,4184470.0
2023-02-02 18:30:00,354.12,356.74,349.04,356.06,2675212.0
2023-02-05 18:30:00,355.0,355.65,348.0,349.4,3040209.0
2023-02-06 18:30:00,350.44,356.0,349.41,355.08,3643187.0
2023-02-07 18:30:00,355.76,356.0,352.22,353.1,1446690.0
2023-02-08 18:30:00,353.59,355.04,349.59,354.18,2163825.0
2023-02-09 18:30:00,353.58,355.73,353.0,354.41,1445942.0
2023-02-12 18:30:00,355.02,356.89,352.33,354.76,2389142.0
2023-02-13 18:30:00,354.0,355.4,352.75,354.07,1614893.0
2023-02-14 18:30:00,353.69,358.0,352.05,357.1,2409292.0
2023-02-15 18:30:00,358.8,360.78,356.71,357.59,2291602.0
2023-02-16 18:30:00,356.62,358.28,350.21,351.85,2587909.0
2023-02-19 18:30:00,353.61,353.61,346.02,347.46,3224839.0
2023-02-20 18:30:00,349.0,349.0,345.01,346.04,2936934.0
2023-02-21 18:30:00,344.79,345.22,339.6,340.11,3539149.0
2023-02-22 18:30:00,341.48,342.75,337.55,341.43,2770110.0
2023-02-23 18:30:00,342.6,344.85,338.8,339.46,2080363.0
2023-02-26 18:30:00,339.66,345.96,338.16,345.19,2343798.0
2023-02-27 18:30:00,345.19,348.28,344.33,345.85,4395098.0
