timestamp,open,high,low,close,volume
2023-01-01 18:30:00,1718.57,1741.08,1713.19,1724.44,310889.0
2023-01-02 18:30:00,1717.67,1735.4,1705.62,1710.25,546528.0
2023-01-03 18:30:00,1715.58,1721.16,1678.83,1683.61,434242.0
2023-01-04 18:30:00,1692.07,1701.09,1669.91,1691.57,485255.0
2023-01-05 18:30:00,1692.17,1692.92,1658.41,1673.94,584894.0
2023-01-08 18:30:00,1693.17,1693.17,1655.92,1666.97,653830.0
2023-01-09 18:30:00,1667.32,1678.03,1626.73,1644.46,592158.0
2023-01-10 18:30:00,1644.96,1652.28,1621.65,1628.58,643774.0
2023-01-11 18:30:00,1633.11,1658.41,1625.64,1635.9,905079.0
2023-01-12 18:30:00,1641.92,1664.83,1634.65,1648.55,635356.0
2023-01-15 18:30:00,1652.93,1661.79,1633.51,1641.97,359143.0
2023-01-16 18:30:00,1635.5,1659.4,1635.5,1654.12,512958.0
2023-01-17 18:30:00,1661.39,1680.12,1657.36,1669.86,714139.0
2023-01-18 18:30:00,1667.37,1686.3,1662.04,1670.26,621705.0
2023-01-19 18:30:00,1670.26,1680.77,1645.71,1648.79,315787.0
2023-01-22 18:30:00,1656.41,1661.2,1608.95,1624.84,672395.0
2023-01-23 18:30:00,1627.53,1631.46,1586.89,1596.85,449028.0
2023-01-24 18:30:00,1596.85,1604.57,1575.98,1587.44,501553.0
2023-01-26 18:30:00,1587.64,1596.15,1543.36,1572.2,911880.0
2023-01-29 18:30:00,1573.59,1599.99,1559.8,1592.27,465449.0
2023-01-30 18:30:00,1596.1,1614.58,1576.83,1583.9,1528204.0
2023-01-31 18:30:00,1586.69,1616.57,1559.85,1581.51,739030.0
2023-02-01 18:30:00,1568.76,1597.1,1556.51,1592.42,718483.0
2023-02-02 18:30:00,1593.66,1612.64,1569.61,1609.95,751430.0
2023-02-05 18:30:00,1611.39,1614.73,1590.78,1611.69,497081.0
2023-02-06 18:30:00,1613.19,1626.18,1600.98,1609.9,592717.0
2023-02-07 18:30:00,1610.55,1634.5,1609.35,1630.07,511886.0
2023-02-08 18:30:00,1630.07,1655.42,1621.2,1636.94,1018831.0
2023-02-09 18:30:00,1633.51,1635.85,1616.07,1628.82,331940.0
2023-02-12 18:30:00,1628.53,1636.69,1611.19,1615.88,241644.0
2023-02-13 18:30:00,1616.57,1621.3,1572.15,1598.35,1046887.0
2023-02-14 18:30:00,1598.35,1633.51,1591.82,1619.71,641985.0
