timestamp,open,high,low,close,volume
2023-01-01 18:30:00,894.0,907.0,894.0,902.45,4315403.0
2023-01-02 18:30:00,898.5,905.95,896.75,901.35,5846855.0
2023-01-03 18:30:00,899.0,907.9,894.8,899.1,12454582.0
2023-01-04 18:30:00,900.9,903.0,872.0,879.15,16547196.0
2023-01-05 18:30:00,878.95,878.95,860.5,870.1,14804613.0
2023-01-08 18:30:00,874.25,878.75,862.3,873.35,16811853.0
2023-01-09 18:30:00,875.4,878.4,856.6,861.35,13470142.0
2023-01-10 18:30:00,862.9,870.85,854.85,866.3,15558460.0
2023-01-11 18:30:00,865.5,869.35,854.95,860.65,16659001.0
2023-01-12 18:30:00,864.7,874.9,858.3,873.45,11223103.0
2023-01-15 18:30:00,877.25,877.45,861.05,865.25,8319812.0
2023-01-16 18:30:00,866.95,867.95,858.1,865.15,12624859.0
2023-01-17 18:30:00,864.45,872.0,858.65,869.5,11313898.0
2023-01-18 18:30:00,868.0,870.55,862.0,866.15,6694679.0
2023-01-19 18:30:00,873.5,876.5,865.55,870.35,8127162.0
2023-01-22 18:30:00,882.0,883.3,864.6,871.7,16882379.0
2023-01-23 18:30:00,879.0,881.7,868.0,870.75,11504090.0
2023-01-24 18:30:00,873.3,876.8,848.0,855.3,14918485.0
2023-01-26 18:30:00,839.15,843.0,813.1,817.2,39718683.0
2023-01-29 18:30:00,800.0,826.25,796.0,823.5,36301441.0
2023-01-30 18:30:00,826.0,838.3,814.1,831.9,27291226.0
2023-01-31 18:30:00,843.45,875.2,823.15,847.95,39237711.0
2023-02-01 18:30:00,828.4,860.6,826.1,857.9,16798190.0
2023-02-02 18:30:00,864.65,872.65,852.1,863.8,14914366.0
2023-02-05 18:30:00,861.5,867.8,849.65,853.7,8463833.0
2023-02-06 18:30:00,855.0,856.0,847.2,852.75,9337066.0
2023-02-07 18:30:00,852.5,860.7,851.9,859.1,8082983.0
2023-02-08 18:30:00,858.5,864.9,851.6,860.8,6299265.0
2023-02-09 18:30:00,855.55,861.9,852.0,853.85,8656405.0
2023-02-12 18:30:00,853.4,859.3,849.35,850.65,9394365.0
2023-02-13 18:30:00,853.9,867.3,852.1,865.3,13402934.0
2023-02-14 18:30:00,866.4,873.25,860.6,870.8,12070288.0
2023-02-15 18:30:00,875.95,877.8,864.85,869.45,10715685.0
2023-02-16 18:30:00,867.55,867.55,855.15,862.65,9990618.0
2023-02-19 18:30:00,862.65,866.55,850.25,852.1,9013430.0
2023-02-20 18:30:00,854.4,859.45,846.85,854.2,11704445.0
2023-02-21 18:30:00,851.25,854.1,834.75,839.25,13880984.0
2023-02-22 18:30:00,836.55,844.45,833.55,839.75,11743574.0
2023-02-23 18:30:00,843.95,845.6,835.55,839.7,8246139.0
2023-02-26 18:30:00,833.55,858.3,833.55,856.4,14422574.0
2023-02-27 18:30:00,854.9,858.0,850.0,854.85,19600146.0
2023-02-28 18:30:00,864.0,864.0,851.85,856.3,11015843.0
2023-03-01 18:30:00,853.0,861.85,851.1,854.0,12327141.0
2023-03-02 18:30:00,856.75,873.0,849.85,868.55,12823098.0
2023-03-05 18:30:00,871.75,876.85,865.35,867.75,13904231.0
2023-03-07 18:30:00,866.65,873.65,861.5,872.1,16144568.0
2023-03-08 18:30:00,867.2,869.8,854.15,855.95,10624440.0
2023-03-09 18:30:00,844.7,845.35,836.25,842.65,17273189.0
2023-03-12 18:30:00,841.45,855.3,823.95,828.4,16413159.0
2023-03-13 18:30:00,827.0,834.45,818.25,830.35,15456802.0
2023-03-14 18:30:00,836.45,843.95,822.2,825.9,12914488.0
2023-03-15 18:30:00,829.7,831.3,810.3,823.9,14987868.0
2023-03-16 18:30:00,831.8,838.4,818.65,836.25,11104490.0
2023-03-19 18:30:00,837.0,837.8,825.0,836.45,14838651.0
2023-03-20 18:30:00,843.0,854.5,839.05,852.4,18755854.0
2023-03-21 18:30:00,857.65,862.55,851.0,860.2,17431520.0
2023-03-22 18:30:00,857.0,867.45,852.8,855.45,17920621.0
