timestamp,open,high,low,close,volume
2023-01-01 18:30:00,1251.0,1271.0,1242.6,1262.85,1718385.0
2023-01-02 18:30:00,1263.0,1265.0,1246.7,1249.3,1510751.0
2023-01-03 18:30:00,1252.35,1255.8,1231.0,1236.2,1344532.0
2023-01-04 18:30:00,1240.0,1255.0,1231.0,1252.65,2745160.0
2023-01-05 18:30:00,1252.65,1274.95,1248.15,1264.9,2214972.0
2023-01-08 18:30:00,1272.95,1313.9,1271.65,1310.35,3634805.0
2023-01-09 18:30:00,1310.5,1326.4,1305.75,1314.9,3139930.0
2023-01-10 18:30:00,1315.5,1320.0,1300.5,1312.6,2041750.0
2023-01-11 18:30:00,1316.0,1327.0,1310.0,1319.9,2448619.0
2023-01-12 18:30:00,1325.0,1337.0,1311.6,1328.15,2600139.0
2023-01-15 18:30:00,1333.0,1335.25,1302.95,1315.6,1651972.0
2023-01-16 18:30:00,1318.95,1323.85,1304.1,1320.85,1607137.0
2023-01-17 18:30:00,1320.35,1325.0,1308.1,1322.15,1179938.0
2023-01-18 18:30:00,1317.6,1328.7,1312.3,1319.55,2066881.0
2023-01-19 18:30:00,1324.05,1325.0,1311.65,1314.75,1332666.0
2023-01-22 18:30:00,1321.35,1345.95,1312.3,1328.45,1681075.0
2023-01-23 18:30:00,1335.1,1335.1,1321.05,1323.9,1408040.0
2023-01-24 18:30:00,1324.9,1332.0,1306.05,1311.5,1359090.0
2023-01-26 18:30:00,1318.1,1339.8,1286.65,1320.2,1914769.0
2023-01-29 18:30:00,1320.1,1342.0,1305.0,1331.6,2402331.0
2023-01-30 18:30:00,1350.3,1385.5,1335.3,1378.75,5265862.0
2023-01-31 18:30:00,1386.55,1390.0,1322.0,1352.05,3010838.0
2023-02-01 18:30:00,1348.05,1378.2,1330.5,1352.4,2029111.0
2023-02-02 18:30:00,1359.2,1391.95,1350.55,1388.0,1803085.0
2023-02-05 18:30:00,1391.9,1391.9,1360.0,1376.0,1504382.0
2023-02-06 18:30:00,1382.9,1385.0,1361.0,1366.7,1413825.0
2023-02-07 18:30:00,1373.55,1380.0,1360.0,1373.05,1241238.0
2023-02-08 18:30:00,1372.0,1386.0,1363.0,1372.2,1866387.0
