timestamp,open,high,low,close,volume
2026-07-13 03:45:00,174.6,175.79,174.36,175.63,545884.0
2026-07-13 03:50:00,175.63,175.75,174.8,174.91,298449.0
2026-07-13 03:55:00,174.9,174.9,174.6,174.79,129924.0
2026-07-13 04:00:00,174.79,175.08,174.6,174.81,179069.0
2026-07-13 04:05:00,174.82,175.39,174.73,175.35,104383.0
2026-07-13 04:10:00,175.4,175.98,175.32,175.72,278489.0
2026-07-13 04:15:00,175.75,176.5,175.65,176.05,406326.0
2026-07-13 04:20:00,176.04,176.3,175.77,175.77,182091.0
2026-07-13 04:25:00,175.84,175.9,175.75,175.83,73290.0
2026-07-13 04:30:00,175.83,175.96,175.75,175.87,65311.0
2026-07-13 04:35:00,175.87,175.92,175.5,175.66,137798.0
2026-07-13 04:40:00,175.61,175.72,175.55,175.61,83403.0
2026-07-13 04:45:00,175.68,175.7,175.5,175.59,64504.0
2026-07-13 04:50:00,175.64,175.77,175.53,175.6,56540.0
2026-07-13 04:55:00,175.56,176.15,175.51,176.15,130500.0
2026-07-13 05:00:00,176.1,176.25,176.0,176.05,113618.0
2026-07-13 05:05:00,176.04,176.1,175.79,176.05,88809.0
2026-07-13 05:10:00,176.05,176.09,175.89,176.0,88011.0
2026-07-13 05:15:00,176.07,176.8,176.0,176.58,456766.0
2026-07-13 05:20:00,176.64,177.18,176.6,176.77,598895.0
2026-07-13 05:25:00,176.78,177.19,176.66,177.04,310934.0
2026-07-13 05:30:00,177.04,177.26,176.9,177.22,264355.0
2026-07-13 05:35:00,177.25,177.3,176.92,177.12,199350.0
2026-07-13 05:40:00,177.07,177.63,177.07,177.5,543948.0
2026-07-13 05:45:00,177.5,177.5,177.03,177.38,196006.0
2026-07-13 05:50:00,177.29,177.39,177.1,177.12,191415.0
2026-07-13 05:55:00,177.11,177.3,176.95,177.08,252361.0
2026-07-13 06:00:00,177.05,177.45,177.02,177.4,219217.0
2026-07-13 06:05:00,177.41,177.52,177.11,177.19,175179.0
2026-07-13 06:10:00,177.18,177.25,176.9,177.01,145335.0
2026-07-13 06:15:00,177.01,177.4,177.01,177.4,192832.0
2026-07-13 06:20:00,177.39,177.8,177.3,177.61,378215.0
2026-07-13 06:25:00,177.64,178.28,177.57,178.25,903722.0
2026-07-13 06:30:00,178.28,178.8,178.2,178.75,663962.0
2026-07-13 06:35:00,178.8,178.9,178.41,178.88,582944.0
2026-07-13 06:40:00,178.9,179.16,178.82,178.95,938837.0
2026-07-13 06:45:00,178.96,179.1,178.73,179.01,644847.0
2026-07-13 06:50:00,179.01,179.09,178.69,179.04,387002.0
2026-07-13 06:55:00,179.03,179.05,178.52,178.78,293826.0
2026-07-13 07:00:00,178.8,179.21,178.62,179.21,507110.0
2026-07-13 07:05:00,179.2,179.6,179.13,179.45,855395.0
2026-07-13 07:10:00,179.45,179.85,179.2,179.56,914711.0
2026-07-13 07:15:00,179.55,179.7,179.4,179.68,376148.0
2026-07-13 07:20:00,179.64,179.9,179.63,179.87,382281.0
2026-07-13 07:25:00,179.88,179.95,179.69,179.92,603750.0
2026-07-13 07:30:00,179.92,179.95,179.44,179.61,397591.0
2026-07-13 07:35:00,179.67,179.76,179.55,179.57,211726.0
2026-07-13 07:40:00,179.57,179.8,179.5,179.55,252521.0
2026-07-13 07:45:00,179.59,179.59,179.0,179.13,351109.0
2026-07-13 07:50:00,179.11,179.12,178.51,178.65,442292.0
2026-07-13 07:55:00,178.65,178.7,178.35,178.35,189307.0
2026-07-13 08:00:00,178.32,178.67,178.3,178.64,173395.0
2026-07-13 08:05:00,178.61,178.85,178.55,178.78,162480.0
2026-07-13 08:10:00,178.82,178.98,178.51,178.58,187243.0
2026-07-13 08:15:00,178.57,178.76,178.57,178.62,98724.0
2026-07-13 08:20:00,178.57,178.58,178.3,178.38,112481.0
2026-07-13 08:25:00,178.36,178.5,178.31,178.35,82704.0
2026-07-13 08:30:00,178.36,178.7,178.35,178.6,155290.0
2026-07-13 08:35:00,178.6,178.71,178.44,178.6,86107.0
2026-07-13 08:40:00,178.57,178.67,178.42,178.5,84842.0
2026-07-13 08:45:00,178.5,178.64,178.45,178.47,74460.0
2026-07-13 08:50:00,178.45,178.7,178.45,178.5,121471.0
2026-07-13 08:55:00,178.45,178.56,178.2,178.29,191989.0
2026-07-13 09:00:00,178.29,178.5,178.24,178.49,175918.0
2026-07-13 09:05:00,178.44,178.5,178.2,178.27,103007.0
2026-07-13 09:10:00,178.3,178.56,178.23,178.56,132264.0
2026-07-13 09:15:00,178.6,178.79,178.45,178.67,173227.0
2026-07-13 09:20:00,178.73,178.8,178.6,178.69,109651.0
2026-07-13 09:25:00,178.66,178.78,178.55,178.7,135347.0
2026-07-13 09:30:00,178.61,178.67,178.36,178.43,365552.0
2026-07-13 09:35:00,178.42,178.5,178.34,178.47,287283.0
2026-07-13 09:40:00,178.45,178.5,178.32,178.36,316884.0
2026-07-13 09:45:00,178.35,178.59,178.3,178.42,531291.0
2026-07-13 09:50:00,178.4,178.6,178.35,178.42,601739.0
2026-07-13 09:55:00,178.4,178.55,178.31,178.32,828022.0
2026-07-14 03:45:00,178.5,179.9,178.27,179.66,940191.0
2026-07-14 03:50:00,179.62,180.5,179.62,179.95,1293216.0
2026-07-14 03:55:00,179.97,180.2,179.64,180.05,540048.0
2026-07-14 04:00:00,180.05,180.05,179.34,179.35,651771.0
2026-07-14 04:05:00,179.3,179.43,178.95,179.17,368426.0
2026-07-14 04:10:00,179.12,179.2,178.65,178.71,280867.0
2026-07-14 04:15:00,178.71,178.75,178.35,178.6,313415.0
2026-07-14 04:20:00,178.58,178.68,178.4,178.46,154834.0
2026-07-14 04:25:00,178.44,178.6,178.17,178.25,215991.0
2026-07-14 04:30:00,178.26,178.4,178.12,178.21,122515.0
2026-07-14 04:35:00,178.2,178.39,177.87,178.32,261465.0
2026-07-14 04:40:00,178.34,178.6,178.25,178.46,224767.0
2026-07-14 04:45:00,178.48,178.52,178.05,178.2,230790.0
2026-07-14 04:50:00,178.21,178.4,178.16,178.28,60370.0
2026-07-14 04:55:00,178.28,179.07,178.22,179.01,199417.0
2026-07-14 05:00:00,179.08,179.19,178.75,178.95,181747.0
2026-07-14 05:05:00,178.95,179.0,178.64,178.83,63577.0
2026-07-14 05:10:00,178.83,178.83,178.41,178.41,99677.0
2026-07-14 05:15:00,178.42,178.46,177.8,178.18,189609.0
2026-07-14 05:20:00,178.18,178.27,178.0,178.16,116486.0
2026-07-14 05:25:00,178.2,178.32,178.12,178.16,85811.0
2026-07-14 05:30:00,178.16,178.29,177.9,177.98,133496.0
2026-07-14 05:35:00,177.98,177.98,177.6,177.86,145841.0
2026-07-14 05:40:00,177.9,178.21,177.86,178.08,126261.0
2026-07-14 05:45:00,178.15,178.2,178.02,178.1,64449.0
2026-07-14 05:50:00,178.14,178.16,177.81,178.05,193421.0
2026-07-14 05:55:00,178.05,178.3,177.9,178.3,108108.0
2026-07-14 06:00:00,178.3,178.3,177.85,177.9,55695.0
2026-07-14 06:05:00,177.94,178.05,177.85,177.88,100750.0
2026-07-14 06:10:00,177.94,177.97,177.76,177.9,122430.0
2026-07-14 06:15:00,177.9,178.05,177.89,177.92,65415.0
2026-07-14 06:20:00,177.92,177.95,177.7,177.71,64692.0
2026-07-14 06:25:00,177.71,177.77,177.51,177.74,280946.0
2026-07-14 06:30:00,177.73,177.85,177.6,177.69,86072.0
2026-07-14 06:35:00,177.64,177.75,177.51,177.6,59267.0
2026-07-14 06:40:00,177.6,177.64,177.43,177.55,124239.0
2026-07-14 06:45:00,177.55,177.6,177.41,177.48,92753.0
2026-07-14 06:50:00,177.48,177.76,177.44,177.64,75702.0
2026-07-14 06:55:00,177.64,177.7,177.5,177.6,94309.0
2026-07-14 07:00:00,177.6,177.65,177.51,177.6,45496.0
2026-07-14 07:05:00,177.6,177.64,177.25,177.38,127763.0
2026-07-14 07:10:00,177.38,177.61,177.35,177.49,119373.0
2026-07-14 07:15:00,177.49,177.64,177.38,177.6,58331.0
2026-07-14 07:20:00,177.62,177.7,177.5,177.6,154271.0
2026-07-14 07:25:00,177.6,177.75,177.4,177.4,98820.0
2026-07-14 07:30:00,177.41,177.46,177.27,177.38,68584.0
2026-07-14 07:35:00,177.39,177.45,177.26,177.4,109732.0
2026-07-14 07:40:00,177.4,177.4,177.17,177.3,75503.0
