timestamp,open,high,low,close,volume
2026-07-13 03:45:00,2650.5,2650.5,2630.1,2634.5,48651.0
2026-07-13 03:50:00,2634.5,2640.2,2633.1,2636.7,23583.0
2026-07-13 03:55:00,2636.7,2638.2,2631.0,2635.8,11721.0
2026-07-13 04:00:00,2634.3,2640.0,2634.0,2639.4,12880.0
2026-07-13 04:05:00,2638.7,2639.0,2635.7,2636.6,8474.0
2026-07-13 04:10:00,2636.5,2648.0,2636.3,2643.6,15576.0
2026-07-13 04:15:00,2643.9,2645.7,2641.9,2644.0,11628.0
2026-07-13 04:20:00,2644.0,2657.8,2643.4,2656.9,17772.0
2026-07-13 04:25:00,2656.3,2657.2,2652.3,2656.0,8728.0
2026-07-13 04:30:00,2658.7,2663.4,2657.6,2658.3,9382.0
2026-07-13 04:35:00,2658.7,2658.7,2651.3,2652.4,19513.0
2026-07-13 04:40:00,2652.4,2653.6,2650.2,2651.9,12572.0
2026-07-13 04:45:00,2651.8,2653.9,2649.0,2650.4,15756.0
2026-07-13 04:50:00,2650.6,2652.1,2649.1,2649.3,20870.0
2026-07-13 04:55:00,2649.8,2650.5,2644.2,2644.9,11444.0
2026-07-13 05:00:00,2644.0,2648.2,2641.4,2645.3,27738.0
2026-07-13 05:05:00,2645.1,2646.4,2643.5,2645.0,19899.0
2026-07-13 05:10:00,2645.0,2649.2,2645.0,2647.0,30078.0
2026-07-13 05:15:00,2647.6,2647.8,2641.1,2642.8,19664.0
2026-07-13 05:20:00,2643.0,2647.9,2642.2,2644.0,27107.0
2026-07-13 05:25:00,2643.0,2647.8,2641.6,2646.3,24469.0
2026-07-13 05:30:00,2646.2,2649.6,2642.5,2646.0,15227.0
2026-07-13 05:35:00,2646.0,2648.5,2645.2,2646.7,15400.0
2026-07-13 05:40:00,2647.7,2649.8,2645.2,2648.9,15830.0
2026-07-13 05:45:00,2649.0,2649.8,2646.6,2647.5,14591.0
2026-07-13 05:50:00,2647.5,2649.8,2647.4,2649.2,3010.0
2026-07-13 05:55:00,2649.2,2652.9,2646.5,2646.7,12136.0
2026-07-13 06:00:00,2646.7,2651.8,2645.9,2650.0,10033.0
2026-07-13 06:05:00,2650.0,2650.9,2647.3,2647.8,3242.0
2026-07-13 06:10:00,2647.8,2650.8,2647.2,2650.0,4972.0
2026-07-13 06:15:00,2650.0,2650.0,2645.6,2647.7,9254.0
2026-07-13 06:20:00,2647.7,2649.4,2646.0,2646.9,2468.0
2026-07-13 06:25:00,2646.9,2650.7,2644.3,2649.3,14603.0
2026-07-13 06:30:00,2649.3,2649.3,2646.6,2647.2,3440.0
2026-07-13 06:35:00,2647.2,2648.8,2646.1,2648.1,6555.0
2026-07-13 06:40:00,2648.1,2650.0,2646.6,2647.8,10041.0
2026-07-13 06:45:00,2647.8,2648.2,2644.7,2648.1,9317.0
2026-07-13 06:50:00,2648.1,2648.3,2645.0,2646.0,9988.0
2026-07-13 06:55:00,2646.0,2649.8,2645.7,2648.2,15714.0
2026-07-13 07:00:00,2648.3,2653.4,2645.9,2652.4,21620.0
2026-07-13 07:05:00,2652.9,2658.4,2652.5,2658.3,8564.0
2026-07-13 07:10:00,2658.3,2659.9,2657.4,2658.5,10273.0
2026-07-13 07:15:00,2658.5,2659.0,2657.3,2657.4,8945.0
2026-07-13 07:20:00,2657.4,2664.4,2656.7,2661.0,12998.0
2026-07-13 07:25:00,2661.0,2662.0,2658.0,2658.3,10352.0
2026-07-13 07:30:00,2657.7,2658.4,2654.4,2655.1,6582.0
2026-07-13 07:35:00,2655.1,2657.2,2653.2,2655.0,7392.0
2026-07-13 07:40:00,2654.3,2658.2,2653.2,2656.2,6428.0
2026-07-13 07:45:00,2656.2,2656.2,2652.9,2653.8,4948.0
2026-07-13 07:50:00,2653.4,2662.4,2653.1,2661.4,11979.0
2026-07-13 07:55:00,2660.5,2660.5,2651.0,2651.1,6332.0
2026-07-13 08:00:00,2651.1,2655.8,2650.8,2655.1,7110.0
2026-07-13 08:05:00,2655.2,2657.7,2652.5,2655.0,12025.0
2026-07-13 08:10:00,2654.7,2654.8,2652.2,2653.2,9151.0
2026-07-13 08:15:00,2653.2,2655.0,2651.5,2653.7,5656.0
2026-07-13 08:20:00,2653.6,2653.8,2651.0,2651.4,3464.0
2026-07-13 08:25:00,2651.3,2652.3,2650.3,2651.8,5538.0
2026-07-13 08:30:00,2651.8,2657.2,2651.4,2655.9,10828.0
2026-07-13 08:35:00,2655.4,2656.9,2652.1,2652.6,8303.0
2026-07-13 08:40:00,2652.6,2656.8,2651.6,2655.6,8108.0
2026-07-13 08:45:00,2655.5,2657.8,2654.2,2655.1,6749.0
2026-07-13 08:50:00,2654.4,2656.3,2654.1,2654.9,5532.0
2026-07-13 08:55:00,2654.8,2654.9,2653.2,2653.8,5084.0
2026-07-13 09:00:00,2653.8,2655.0,2653.2,2653.5,5795.0
2026-07-13 09:05:00,2653.4,2653.5,2650.5,2651.8,11012.0
2026-07-13 09:10:00,2651.8,2656.3,2650.9,2656.3,9582.0
2026-07-13 09:15:00,2656.3,2658.9,2656.0,2657.5,7858.0
2026-07-13 09:20:00,2657.5,2660.0,2657.5,2658.8,11999.0
2026-07-13 09:25:00,2658.8,2659.3,2653.0,2653.3,14654.0
2026-07-13 09:30:00,2653.1,2656.3,2651.4,2656.3,42107.0
2026-07-13 09:35:00,2656.3,2656.3,2653.1,2654.0,47297.0
2026-07-13 09:40:00,2654.0,2654.0,2651.5,2651.8,29571.0
2026-07-13 09:45:00,2651.8,2653.6,2650.4,2652.5,39254.0
2026-07-13 09:50:00,2651.5,2651.9,2649.2,2651.1,55878.0
2026-07-13 09:55:00,2651.1,2655.5,2648.0,2649.4,49303.0
2026-07-14 03:45:00,2604.0,2639.3,2579.9,2632.0,57153.0
2026-07-14 03:50:00,2631.4,2643.8,2631.4,2637.9,16671.0
2026-07-14 03:55:00,2638.0,2646.1,2636.9,2640.0,14917.0
2026-07-14 04:00:00,2640.5,2646.7,2636.0,2639.2,15275.0
2026-07-14 04:05:00,2639.9,2644.1,2635.6,2641.0,15449.0
2026-07-14 04:10:00,2641.0,2642.8,2636.2,2640.9,12526.0
2026-07-14 04:15:00,2639.9,2641.9,2636.1,2640.3,14389.0
2026-07-14 04:20:00,2641.0,2646.6,2640.8,2644.8,13420.0
2026-07-14 04:25:00,2644.8,2645.9,2640.0,2644.4,11401.0
2026-07-14 04:30:00,2644.4,2645.8,2641.4,2645.4,7965.0
2026-07-14 04:35:00,2645.5,2645.5,2640.1,2641.7,5969.0
2026-07-14 04:40:00,2641.7,2643.8,2640.0,2641.8,5176.0
2026-07-14 04:45:00,2641.3,2642.0,2636.9,2639.6,50121.0
2026-07-14 04:50:00,2639.5,2646.9,2639.3,2642.2,7131.0
2026-07-14 04:55:00,2642.2,2644.1,2641.1,2642.3,4394.0
2026-07-14 05:00:00,2642.4,2645.0,2642.0,2644.5,5150.0
2026-07-14 05:05:00,2645.0,2645.0,2640.0,2643.3,3028.0
2026-07-14 05:10:00,2643.4,2643.9,2641.5,2643.3,3166.0
2026-07-14 05:15:00,2643.2,2646.6,2642.0,2646.6,4363.0
2026-07-14 05:20:00,2647.0,2648.0,2646.2,2647.0,3921.0
2026-07-14 05:25:00,2647.0,2647.2,2642.4,2643.2,3190.0
2026-07-14 05:30:00,2643.8,2645.9,2642.9,2643.2,2591.0
2026-07-14 05:35:00,2643.5,2645.0,2643.0,2644.9,2320.0
2026-07-14 05:40:00,2644.9,2645.9,2644.3,2645.8,1342.0
2026-07-14 05:45:00,2645.9,2645.9,2643.8,2644.1,2338.0
2026-07-14 05:50:00,2644.1,2645.8,2643.5,2644.1,2917.0
2026-07-14 05:55:00,2644.7,2644.9,2643.0,2643.9,1915.0
2026-07-14 06:00:00,2643.9,2644.3,2642.5,2642.8,1883.0
2026-07-14 06:05:00,2642.9,2642.9,2640.0,2640.5,4482.0
2026-07-14 06:10:00,2640.7,2643.8,2640.3,2643.4,4848.0
2026-07-14 06:15:00,2643.9,2643.9,2641.5,2642.4,2262.0
2026-07-14 06:20:00,2642.4,2643.9,2639.1,2639.8,3495.0
2026-07-14 06:25:00,2639.7,2639.7,2636.4,2637.9,5376.0
2026-07-14 06:30:00,2637.9,2648.0,2637.8,2646.8,8884.0
2026-07-14 06:35:00,2646.9,2650.0,2646.2,2648.8,8962.0
2026-07-14 06:40:00,2648.7,2650.0,2647.9,2649.0,7753.0
2026-07-14 06:45:00,2648.7,2648.7,2644.1,2646.9,6427.0
2026-07-14 06:50:00,2646.9,2647.7,2645.6,2646.6,4761.0
2026-07-14 06:55:00,2646.7,2646.7,2641.0,2641.6,2729.0
2026-07-14 07:00:00,2641.8,2647.7,2641.8,2647.5,3410.0
2026-07-14 07:05:00,2647.6,2648.1,2645.7,2648.0,4152.0
2026-07-14 07:10:00,2648.0,2648.7,2645.5,2648.5,3370.0
2026-07-14 07:15:00,2648.5,2649.9,2647.5,2648.5,3110.0
2026-07-14 07:20:00,2648.5,2648.5,2645.2,2646.5,4010.0
2026-07-14 07:25:00,2647.6,2649.4,2646.0,2648.1,4238.0
2026-07-14 07:30:00,2648.8,2648.9,2646.7,2648.5,2977.0
2026-07-14 07:35:00,2648.9,2652.5,2648.4,2650.3,5472.0
2026-07-14 07:40:00,2650.5,2650.5,2647.1,2648.5,6234.0
2026-07-14 07:45:00,2648.5,2649.1,2646.2,2649.1,4069.0
2026-07-14 07:50:00,2649.3,2655.9,2649.3,2652.0,7492.0
2026-07-14 07:55:00,2652.0,2652.3,2648.6,2650.1,4570.0
2026-07-14 08:00:00,2649.9,2654.5,2648.6,2651.1,3439.0
2026-07-14 08:05:00,2651.1,2651.1,2643.6,2645.4,10400.0
2026-07-14 08:10:00,2645.8,2648.0,2642.6,2648.0,5715.0
2026-07-14 08:15:00,2648.0,2651.1,2646.6,2647.2,13642.0
2026-07-14 08:20:00,2646.8,2648.1,2644.4,2644.8,6286.0
2026-07-14 08:25:00,2645.0,2645.0,2642.1,2643.4,8169.0
2026-07-14 08:30:00,2643.4,2645.0,2643.1,2644.8,4924.0
2026-07-14 08:35:00,2645.0,2645.0,2642.4,2643.9,6768.0
2026-07-14 08:40:00,2643.6,2645.0,2643.2,2644.6,5685.0
2026-07-14 08:45:00,2644.6,2644.6,2641.2,2641.6,7886.0
2026-07-14 08:50:00,2642.0,2642.9,2639.5,2640.0,6627.0
2026-07-14 08:55:00,2640.0,2642.6,2638.5,2641.2,10798.0
2026-07-14 09:00:00,2641.3,2641.7,2638.3,2640.8,24580.0
2026-07-14 09:05:00,2640.8,2642.6,2640.0,2641.4,54785.0
2026-07-14 09:10:00,2641.6,2641.7,2640.0,2640.0,8436.0
2026-07-14 09:15:00,2640.7,2641.5,2640.0,2640.8,9658.0
2026-07-14 09:20:00,2640.9,2642.0,2638.0,2639.8,24656.0
2026-07-14 09:25:00,2639.7,2642.6,2639.4,2640.4,11670.0
2026-07-14 09:30:00,2641.0,2642.9,2638.2,2639.9,63821.0
2026-07-14 09:35:00,2639.9,2644.5,2639.7,2644.2,62631.0
2026-07-14 09:40:00,2643.9,2644.1,2637.8,2640.0,55560.0
2026-07-14 09:45:00,2639.7,2643.8,2639.7,2641.9,44764.0
2026-07-14 09:50:00,2641.6,2643.1,2640.1,2641.2,48626.0
2026-07-14 09:55:00,2641.3,2642.3,2639.9,2640.0,49979.0
2026-07-15 03:45:00,2644.9,2680.0,2644.9,2679.1,47531.0
2026-07-15 03:50:00,2679.3,2681.7,2667.2,2668.6,11587.0
2026-07-15 03:55:00,2668.6,2669.9,2665.4,2665.9,8814.0
2026-07-15 04:00:00,2667.7,2673.5,2666.9,2672.9,4690.0
2026-07-15 04:05:00,2673.5,2676.1,2672.9,2673.0,4725.0
2026-07-15 04:10:00,2671.9,2674.0,2669.8,2671.9,5129.0
2026-07-15 04:15:00,2672.3,2673.3,2669.5,2671.0,4313.0
2026-07-15 04:20:00,2672.5,2673.4,2671.0,2672.4,3291.0
2026-07-15 04:25:00,2672.4,2674.0,2672.2,2673.7,3130.0
2026-07-15 04:30:00,2673.7,2675.0,2669.0,2672.9,7907.0
2026-07-15 04:35:00,2672.9,2673.8,2670.0,2670.4,3702.0
2026-07-15 04:40:00,2670.4,2671.0,2669.5,2670.4,3244.0
2026-07-15 04:45:00,2671.4,2672.0,2669.8,2671.5,5237.0
2026-07-15 04:50:00,2671.4,2671.5,2665.8,2670.5,4553.0
